,Lemma,Tag
34856,USA,LOC
34858,Watban,PER
34860,Iraak,LOC
34864,Saddam,PER
34869,USA,LOC
34872,Watban,PER
34873,Iraak,LOC
34876,Saddam,PER
34880,Saddam,PER
34888,Saddam,PER
34890,Watban,PER
34901,Watban,PER
34903,Saddam,PER
34909,Iraak,LOC
34913,Tommy Franks,PER
34915,CNN,ORG
34921,Saddam,PER
34925,Watban,PER
34931,Watban,PER
34933,Iraak,LOC
34939,Saddam,PER
34945,Babe,ORG
34948,Saddam,PER
34950,Uday,PER
34951,Watban,PER
34953,Bagdad,LOC
34958,Saddam,PER
34960,Hongkong,LOC
34965,Hongkong,LOC
34974,Hongkong,LOC
34986,Hongkong,LOC
34991,Lõuna-Hiina,LOC
34994,Hongkong,LOC
34999,Tšehh,LOC
35003,Tšehh,LOC
35004,Vaclav Klaus,PER
35006,Euroopa liit,ORG
35013,Tšehhi,LOC
35018,EL,ORG
35034,Tšehh,LOC
35050,TNS Factum,ORG
35069,Ungari,LOC
35070,Sloveenia,LOC
35071,Malta,LOC
35080,Leedu,LOC
35083,Slovakkia,LOC
35084,Auschwitz,LOC
35086,Poola,LOC
35091,Auschwitz,LOC
35095,Varssavi,LOC
35098,Iisrael,LOC
35099,Moshe Katzav,PER
35101,Poola,LOC
35102,Aleksander Kwasniewski,PER
35107,Auschwitz,LOC
35116,Birkenau,LOC
35118,Auschwitz,LOC
35130,Poola,LOC
35158,Kwasniewski Birkenaus,PER
35160,Auschwitz,LOC
35172,Katzav,PER
35177,Varssavi,LOC
35189,Saks,LOC
35199,Ansip,PER
35203,Harjumaa,LOC
35204,Tallinn,LOC
35211,Eesti,LOC
35214,Tartu,LOC
35215,Andrus Ansip,PER
35238,Ansip,PER
35239,Postimees,ORG
35240,Ansip,PER
35242,Tartu,LOC
35250,Pärnu linnavalitsus,ORG
35252,Kaja Juhansoo,PER
35268,Juhanson,PER
35289,Võru linnavalitsus,ORG
35290,Võrumaa teataja,ORG
35307,Urmas Paidre,PER
35313,Mait Klaassen,PER
35331,Tallinn,LOC
35337,Harjumaa,LOC
35341,Poola,LOC
35342,Iraak,LOC
35344,Poola,LOC
35346,Iraak,LOC
35355,Aleksander Kwasniewski,PER
35356,prantsuse,LOC
35357,Le Monde,ORG
35358,Kwasniewski,PER
35360,Ukraina,LOC
35361,Leedu,LOC
35363,Poola,LOC
35365,Iraak,LOC
35370,Ukraina,LOC
35371,Leedu,LOC
35379,Poola,LOC
35380,Iraak,LOC
35387,USA,LOC
35389,Iraak,LOC
35398,USA,LOC
35399,Suurbritannia,LOC
35400,Poola,LOC
35403,Iraak,LOC
35406,Atonen,PER
35411,Meelis Atonen,PER
35419,vest,ORG
35436,Atonen,PER
35449,Atonen,PER
35453,Tõnis Palts,PER
35455,Palts,PER
35460,BNS,ORG
35464,Reformierakond,ORG
35465,Atonen,PER
35485,Patarei vangla,ORG
35501,Patarei vangla,ORG
35506,sl õhtuleht,ORG
35527,Kreeka,LOC
35530,Kreeka,LOC
35540,Hongkong,LOC
35552,WHO,ORG
35553,ülemaailmne tervishoiuorganisatsioon,ORG
35556,Costas Stephanis,PER
35564,Ateena,ORG
35569,Lõuna-Aafrika Vabariik,LOC
35571,Kreeka,LOC
35575,Hongkong,LOC
35607,taim Paljak,PER
35608,sl Õhtulehele,ORG
35627,Läänemeri,LOC
35631,Paljak,PER
35632,Põlvamaa,LOC
35633,Elmar kuus,PER
35686,Ants põld-oja,PER
35707,Põldoja,PER
35721,vill müüripea,PER
35746,Müüripeal,PER
35768,Hiiumaa,LOC
35769,Valter Voole,PER
35783,Res Publica,ORG
35784,Vaher,PER
35787,Ken-Mart Vaher,PER
35789,Res Publica,ORG
35795,Emor,ORG
35800,Vaher,PER
35802,Res Publica,ORG
35812,Eesti Päevaleht,ORG
35815,Res Publica,ORG
35818,Eesti,LOC
35821,keskerakond,ORG
35824,Res Publica,ORG
35830,Vaher,PER
35835,Emor,ORG
35836,Tõnis Saarts,PER
35845,Juhan Parts,PER
35846,Vaher,PER
35850,Parts,PER
35856,Saarts,PER
35861,Vaher,PER
35870,Eesti,LOC
35882,Res Publica,ORG
35899,Saarts,PER
35907,keskerakond,ORG
35909,Reformierakond,ORG
35911,Keskerakond,ORG
35915,Reformierakond,ORG
35919,Saarts,PER
35932,rahvaliit,ORG
35935,rahvaliit,ORG
35939,rahvaliit,ORG
35942,rahvaliit,ORG
35956,rahvaliit,ORG
35962,Parts,PER
35974,Res Publica,ORG
35975,Aasia,LOC
35978,Aasia,LOC
35986,Kanada,LOC
35998,Hiina,LOC
35999,Hongkong,LOC
36000,Taiwan,LOC
36006,Hiina,LOC
36019,Peking,LOC
36026,pekingi,LOC
36029,He Xiong,PER
36034,Hiina,LOC
36037,ülemaailmne Tervishoiuorganisatsioon,ORG
36038,WHO,ORG
36040,Hiina,LOC
36043,Hiina,LOC
36048,tervishoiuministeerium,ORG
36050,Taiwan,LOC
36063,Hongkong,LOC
36071,Toronto,LOC
36072,Kanada,LOC
36079,WHO,ORG
36084,Iain Simpson,PER
36085,Palts,PER
36088,Tõnis Palts,PER
36096,Palts,PER
36108,Tõnis,PER
36109,Palts,PER
36128,Palts,PER
36131,Eesti,LOC
36134,Postimees,ORG
36135,Palts,PER
36148,maksuamet,ORG
36149,Palts,PER
36152,Levicom,ORG
36158,Rootsi,LOC
36159,Tele2,ORG
36160,Holland,LOC
36164,Palts,PER
36166,Tele2,ORG
36169,Eesti,LOC
36179,Palts,PER
36189,Palts,PER
36190,Res Publica,ORG
36204,Venemaa,LOC
36207,Eesti,LOC
36209,Venemaa,LOC
36217,Venemaa,LOC
36222,Eesti Päevaleht,ORG
36223,Estonija,ORG
36242,Vene,LOC
36247,Eesti Päevaleht,ORG
36263,ES Turu-uuring AS,ORG
36264,Liisa Talving,PER
36267,välisministeerium,ORG
36268,vene,LOC
36272,Vene Föderatsioon,LOC
36283,Eesti,LOC
36284,Venemaa,LOC
36295,Vene,LOC
36304,välisministeerium,ORG
36305,Marina Kaljurand,PER
36311,välisministeerium,ORG
36313,Vene Föderatsioonile,LOC
36320,Vene justiitsministeerium,ORG
36327,Kaljurand,PER
36334,Asekantsler Kaljurand,PER
36338,välisministeerium,ORG
36362,kaljurand,PER
36375,Kaljurand,PER
36385,Kaljurand,PER
36410,Vorkuta,LOC
36414,Juhan Teder,PER
36416,Eesti Päevaleht,ORG
36438,Teder,PER
36443,USA,LOC
36460,nõukogu,LOC
36462,Magadan,LOC
36469,Aadu Oll,PER
36478,Venemaa,LOC
36481,Venemaa,LOC
36482,Nõukogu Liidu,LOC
36484,Eesti,LOC
36489,Eesti,LOC
36494,Oll,PER
36495,Alus,PER
36496,Antropov,PER
36497,Pihl,PER
36501,alt alune,PER
36503,Robert Antropov,PER
36505,Jüri Pihl,PER
36508,Alune,PER
36509,Antropov,PER
36510,Pihl,PER
36517,Aldis Alune,PER
36521,Margus Leivo,PER
36527,Leivo,PER
36528,Andres Ungat,PER
36537,NSV Liidu,LOC
36539,aldis alus,PER
36543,Tallinn miilitsakool,ORG
36545,nõukogu,LOC
36549,Lasnamäe,LOC
36553,sisekaitseakadeemia,ORG
36557,Tallinn tehnikaülikool,ORG
36562,alus,PER
36564,Pihl,PER
36571,Mati Erik,PER
36574,Robert Antropov,PER
36579,Harry tuul,PER
36580,Rakvere,LOC
36581,Antropov,PER
36584,NSVL kõrgem tuletõrjetehnika kool,ORG
36591,kohtuekspertiis - ja kriminalistikakeskus,ORG
36596,Antropov,PER
36607,Pihl,PER
36629,Rootsi,LOC
36631,riiklik maanteeamet,ORG
36632,SNRA,ORG
36662,SNRA,ORG
36663,Ingemar Skogo,PER
36665,Euroopa,LOC
36666,Liidu riik,LOC
36667,Rootsi,LOC
36670,USA,LOC
36686,Rootsi,LOC
36689,SNRA,ORG
36697,Serbia,LOC
36700,Serbia,LOC
36705,Jugoslaavia,LOC
36716,Slobodan Milosevici,PER
36729,Serbia,LOC
36735,Slobodan Milosevic,PER
36743,Belgrad,LOC
36745,Vojislav Mihajlovic,PER
36747,Mihajlovic,PER
36749,Vuk Draskovici,PER
36750,Serbia uuendusliikumine partei,ORG
36755,Vojislav Kostunicat,PER
36761,Zarko Korac,PER
36763,sotsiaaldemokraatlik liit,ORG
36765,Korac,PER
36767,Mihajlovic,PER
36781,Belgrad,LOC
36784,Korac,PER
36785,Reuters,ORG
36790,Mihajlovic,PER
36798,Draskovic,PER
36804,Mihajlovici,PER
36807,Draskovic,PER
36809,serbia,LOC
36810,Kostunica,PER
36811,Milosevic,PER
36812,Kostunica,PER
36818,Milosevici,PER
36820,Draskovic,PER
36822,Serbia uuendusliikumine,ORG
36840,Draskovic,PER
36845,Uuendusliikumine,ORG
36846,Mihajlovici,PER
36848,Korac,PER
36856,Draskovic,PER
36868,Korac,PER
36878,Kostunica,PER
36879,Milosevici,PER
36880,Draskovic,PER
36886,Milosevic,PER
36892,Montenegro,LOC
36893,Serbia,LOC
36897,Serbia,LOC
36900,Keskerakond,ORG
36901,ELDRP,ORG
36903,"Euroopa Liberaalne , demokraatlik ja reformistlik partei",ORG
36904,ELDRP,ORG
36908,Keskerakond,ORG
36912,Keskerakond,ORG
36913,Euroopa Liidu,ORG
36919,Eesti,LOC
36920,Reformierakond,ORG
36924,Keskerakond,ORG
36925,Peeter Kreitzberg,PER
36926,BNS,ORG
36931,ELDRP,ORG
36932,Amsterdam,LOC
36938,Kreitzberg,PER
36941,Keskerakond,ORG
36942,Euroopa Liidu,ORG
36947,Euroopa,LOC
36958,ELDRP,ORG
36963,Euroopa Parlamend,ORG
36966,Soome,LOC
36967,Keskerakond,ORG
36970,Kreitzberg,PER
36977,Amsterdam,LOC
36979,Reformierakond,ORG
36981,Reformierakond,ORG
36982,Triin Rajasalu,PER
36983,BNS,ORG
36987,Keskerakond,ORG
36988,Eesti,LOC
36989,EL,ORG
36996,keskerakond,ORG
37003,EL,ORG
37008,Rajasalu,PER
37010,Reformierakond,ORG
37014,Kallas,PER
37019,keskerakond,ORG
37027,EL,ORG
37029,ELDRP-gi,ORG
37035,Keskerakond,ORG
37036,ELDRP,ORG
37041,Evelyn Sepp,PER
37042,BNS,ORG
37045,ELDRP,ORG
37047,Keskerakond,ORG
37049,Liberaalne internatsionaal,ORG
37053,Keskerakond,ORG
37057,Eesti,LOC
37058,liberaalne internatsionaal Reformierakond,ORG
37064,Viljandimaa,LOC
37065,Karksi vald,LOC
37066,Polli küla,LOC
37075,Saaremaa,LOC
37076,Valjala vald,LOC
37077,Tõnija küla,LOC
37083,Pihtla vald,LOC
37084,Sandla küla,LOC
37091,Lääne-Virumaa,LOC
37092,Sõmeru vald,LOC
37093,Ubja küla,LOC
37113,Tallinn Üksik-Päästekompanii,ORG
37119,TNS Emor,ORG
37120,Eesti,LOC
37124,Eesti,LOC
37142,Euroopa liit,ORG
37144,Eesti,LOC
37148,EL,ORG
37158,Soome,LOC
37159,Rootsi,LOC
37172,Euroopa Liidu,ORG
37185,TNS Emor,ORG
37186,Tõnis Saarts,PER
37197,EL,ORG
37199,Eesti,LOC
37224,Eesti,LOC
37231,Euroopa Liidu,ORG
37262,Poola,LOC
37263,Iirimaa,LOC
37266,Eos Gallup,ORG
37268,Euroopa,LOC
37275,Eesti,LOC
37277,TNS Emor,ORG
37281,Kanada,LOC
37284,Kanada,LOC
37304,Blairmore linn,LOC
37305,Alberta,LOC
37313,kaljumägi,LOC
37324,Blairmore,LOC
37341,Kanada,LOC
37344,Brit,LOC
37345,Colombia,LOC
37357,Brit,LOC
37358,Columbia,LOC
37361,Kanada,LOC
37368,Rüütel,PER
37371,Arnold Rüütel,PER
37376,Eesti,LOC
37381,Rüütel,PER
37383,Kadriorg,ORG
37384,Marko Pomerantsi,PER
37386,Margus Leivo,PER
37388,Jaan õunapuu,PER
37391,Mai Treiali,PER
37401,Eesti,LOC
37450,Serbia,LOC
37451,Kosovo,LOC
37453,Serbia parlament,ORG
37458,Kosovo,LOC
37459,Serbia,LOC
37463,Kosovo,LOC
37469,Kosovo,LOC
37472,ÜRO,ORG
37474,NATO,ORG
37477,Jugoslaavia,LOC
37482,Serbia vabariik,LOC
37485,Serbia,LOC
37486,Montenegro,LOC
37488,Kosovo,LOC
37494,Kosovo,LOC
37496,Bajram Kosumi,PER
37497,Belgrad,LOC
37498,Slobodan Milosevic,PER
37504,Serbia,LOC
37511,Kosovo,LOC
37516,Serbia valitsus,ORG
37521,Belgrad,LOC
37524,ÜRO Julgeolekunõukogu,ORG
37528,Kosovo,LOC
37530,NATO,ORG
37534,Kosovo,LOC
37535,Serbia,LOC
37536,Montenegro,LOC
37541,Serbia,LOC
37544,ÜRO,ORG
37545,NATO,ORG
37546,Kosovo,LOC
37556,Kosovo,LOC
37562,ÜRO,ORG
37564,Kosovo,LOC
37568,Lindh,PER
37572,Rootsi,LOC
37573,Anna Lindh,PER
37578,Stockholm,LOC
37585,välisministeerium,ORG
37588,Rootsi,LOC
37597,SR,ORG
37600,Lindhile,PER
37608,Ericsson,ORG
37609,Carl-Henric Svanberg,PER
37613,sotsiaaldemokraatlik partei,ORG
37614,Lindh,PER
37615,Rootsi,LOC
37617,Svanberg,PER
37622,Rootsi,LOC
37626,Säpo,ORG
37631,välisministeerium,ORG
37632,Mikael Eriksson,PER
37654,Säpole,ORG
37657,Sapo,ORG
37658,Kurt Malmström,PER
37667,Eriksson,PER
37669,Lindhile,PER
37688,Helen,PER
37695,Tartumaa,LOC
37696,Tähtvere vald,LOC
37697,Ilmatsalu,LOC
37699,Tartu ÜPK,ORG
37709,Aleks,PER
37713,Narva,LOC
37714,balti Elektrijaam,ORG
37721,Aleksei,PER
37729,Ida-Virumaa,LOC
37730,Illuka vald,LOC
37732,Nikolai,PER
37737,Treufeldt,PER
37738,Brüssel,LOC
37740,Eesti televisioon,ORG
37741,ETV,ORG
37742,Brüssel,LOC
37743,Indrek Treufeldt,PER
37744,Brüssel,LOC
37746,Treufeldt,PER
37752,Ahto,PER
37759,sl õhtuleht,ORG
37766,ETV,ORG
37768,Andres Kuusk,PER
37782,Kuusk,PER
37783,Treufeldt,PER
37789,Brüssel,LOC
37802,Ahto,PER
37804,Treufeldt,PER
37815,Treufeldt,PER
37839,Treufeldt,PER
37842,Ahto,PER
37847,Ahto,PER
37849,Euroopa komisjon,ORG
37856,Kasahstan,LOC
37857,Šõmkent linn,LOC
37866,Aleksandr Grištšeko,PER
37867,Interfax,ORG
37891,Grištšenko,PER
37893,Šõmkend,LOC
37903,Šõmkend,LOC
37913,Šõmkend,LOC
37925,Šõmkendis,LOC
37928,Venemaa,LOC
37930,Narva,LOC
37933,Venemaa,LOC
37934,Narva jõgi,LOC
37935,Eesti,LOC
37939,Mihhail Stalnuhhin,PER
37940,Robert Lepikson,PER
37942,Margus Leivo,PER
37945,Stalnuhhin,PER
37953,Narva,LOC
37955,Eesti,LOC
37959,Eesti Päevaleht Online,ORG
37972,Stalnuhhin,PER
37973,Stalnuhhin,PER
37994,Stalnuhhinile,PER
38000,Narva jõgi,LOC
38004,Lepikson,PER
38005,Stalnuhhin,PER
38007,Margus Leivo,PER
38010,Eesti,LOC
38016,Süüria,LOC
38019,Süüria,LOC
38026,Iisrael,LOC
38029,Hasan Turkmani,PER
38038,Iisrael,LOC
38039,Ariel,PER
38040,Sharoni,PER
38046,Iisrael,LOC
38052,Süüria,LOC
38063,Damaskus,LOC
38067,Iisrael,LOC
38076,Haifa linn,LOC
38082,Islamidžihaad,ORG
38083,Süüria,LOC
38085,Turkmani,PER
38087,Iisrael,LOC
38091,Süüria,LOC
38093,Bashar al-Assa,PER
38095,Iisrael,LOC
38099,Iisrael,LOC
38112,Assa,PER
38113,Isamikonverents organisatsioon,ORG
38114,OIC,ORG
38116,Malaisia,LOC
38117,Assa,PER
38119,Süüria,LOC
38127,Süüria,LOC
38133,Iisrael,LOC
38138,Gennadi,PER
38139,Eduard,PER
38198,Tartu Ülikool kliinikum,ORG
38205,Tallinn,LOC
38206,Pärnu,LOC
38207,Viljandi,LOC
38210,Rene,PER
38220,Lääne-Virumaa,LOC
38221,Vinni vald,LOC
38222,Pajust alev,LOC
38226,Joonas,PER
38235,Harju maakond,LOC
38236,Raad vald,LOC
38237,Jüri,PER
38238,Aruküla,LOC
38247,Kaljo,PER
38252,Põhja-Eest regionaalhaigla,ORG
38254,Jarmo,PER
38258,Karl,PER
38264,Harjumaa,LOC
38265,Saue vald,LOC
38266,Tallinn,LOC
38267,Paldiski,LOC
38273,Rustam,PER
38282,Karl,PER
38289,Ilja,PER
38294,Tallinn lastehaigla,ORG
38301,Harjumaa,LOC
38302,Raad vald,LOC
38303,Tallinn,LOC
38308,Vladimir,PER
38315,Maire,PER
38319,Põhja-Eest regionaalhaigla,ORG
38320,Mustamägi,LOC
38322,Brit,LOC
38324,Belfast,LOC
38326,Brit,LOC
38328,Põhja-Iirimaa,LOC
38329,Belfast,LOC
38338,Brit,LOC
38353,Belfast,LOC
38358,Ulsteri Kaitseassotsiatsioon,ORG
38359,UDA,ORG
38363,Ulster demokraatlik partei,ORG
38364,Progressiivne unionistlik partei,ORG
38365,PUP,ORG
38368,PUP,ORG
38372,Belfast,LOC
38373,PUP,ORG
38380,PUP,ORG
38382,Ulster vabatahtlik vägi,ORG
38383,UVF,ORG
38385,Suurbritannia,LOC
38388,Põhja-Iirimaa,LOC
38403,Belfast,LOC
38416,Marika Tuus,PER
38433,sl õhtuleht,ORG
38434,Marika Tuusi,PER
38445,Parlamend,ORG
38449,Ene Ergma,PER
38451,Ergma,PER
38460,Res Publica,ORG
38461,Ela Tomson,PER
38477,Mai Treial,PER
38493,treial,PER
38504,Reet Roos,PER
38508,PT Cruiser,ORG
38534,Tiit Toomsalu,PER
38535,partsiga,PER
38537,Eesti Sotsiaaldemokraatlik Tööpartei,ORG
38538,ESDTP,ORG
38543,Juhan Parts,PER
38544,Eesti,LOC
38546,ESDTP,ORG
38549,Financial Times,ORG
38550,Postimees,ORG
38551,Suurbritannia,LOC
38552,Tony Blair,PER
38553,Juhan Parts,PER
38558,EL,ORG
38564,Euroopa,LOC
38566,Skandinaavia riik,LOC
38570,Juhan Parts,PER
38572,Põhja-Euroobas,LOC
38575,Skandinaavia,LOC
38577,Ameerika,LOC
38580,ESDTP,ORG
38582,ESDTP,ORG
38584,Blair,PER
38585,Parts,PER
38586,EL,ORG
38590,Saksa-Prantsuse,LOC
38591,EL,ORG
38597,Ameerika Ühendriik,LOC
38599,Euroopa liit,LOC
38607,Tiit Toomsalu,PER
38608,ESDTP,ORG
38610,Parts,PER
38612,Eesti,LOC
38618,Euroopa,LOC
38620,Eesti,LOC
38626,EL,ORG
38634,ESDTP,ORG
38636,Eesti,LOC
38640,Eesti,LOC
38645,ESDTP,ORG
38654,Tallinn,LOC
38655,Euroopa Liidu,ORG
38660,Euroopa Parlamend,ORG
38661,ühendatu Vasakpoolne,ORG
38662,Põhjala vasakroheline,ORG
38664,Euroopa Parlamend,ORG
38665,Rüütel,PER
38669,Arnold Rüütel,PER
38675,Narva,LOC
38677,Tallinn,LOC
38679,Rüütel,PER
38682,Uno Lõhmus,PER
38687,BNS,ORG
38690,Geete Lahi,PER
38691,Anu Tammeniit,PER
38693,Narva linnakohus,ORG
38694,Kristina maimann,PER
38695,Tallinn linnakohus,ORG
38701,Rootsi,LOC
38703,Rootsi,LOC
38711,Euroopa Liidu,ORG
38714,Diana Elisabeth Lindman,PER
38719,Soome,LOC
38725,Soome,LOC
38729,Lindman,PER
38734,EL,ORG
38736,Euroopa ühendus kohus,ORG
38742,Soome,LOC
38745,EL,ORG
38750,Soome,LOC
38753,EL,ORG
38760,sotsiaalministeerium,ORG
38771,Marko Pomerants,PER
38795,Pomerants,PER
38796,BNS,ORG
38812,pomerants,PER
38816,sotsiaalministeerium,ORG
38826,sotsiaalministeerium,ORG
38828,Anneli Taal,PER
38835,Taal,PER
38836,Postimees,ORG
38846,Taal,PER
38864,Eesti,LOC
38869,Eesti,LOC
38883,Taagepera,PER
38884,Res Publica,ORG
38887,Res Publica,ORG
38889,Rein Taagepera,PER
38891,Res Publica,ORG
38899,Taagepera,PER
38900,Postimees,ORG
38904,Res Publica,ORG
38909,reformierakond,ORG
38912,Keskerakond,ORG
38920,Res Publica,ORG
38923,Eesti,LOC
38946,Taagepera,PER
38950,Res Publica,ORG
38959,Taagepera,PER
38967,Res Publica,ORG
38969,Isamaa,ORG
38970,Mõõdukas,ORG
38972,Taagepera,PER
38973,Reformierakond,ORG
38975,Reformierakond,ORG
38984,Taagepera,PER
38986,Res Publica,ORG
38991,Res Publica,ORG
38998,Res Publica,ORG
39009,Res Publica,ORG
39024,Reformierakond,ORG
39030,Keskerakond,ORG
39035,Taagepera,PER
39037,Res Publica,ORG
39053,Res Publica,ORG
39086,Taagepera,PER
39089,Reformierakond,ORG
39097,Res Publica,ORG
39117,rahvaliit,ORG
39123,Taagepera,PER
39140,Taagepera,PER
39151,Res Publica,ORG
39157,Rein Lang,PER
39158,Res Publica,ORG
39164,reformierakond Res Publica,ORG
39168,Res Publica,ORG
39175,Res Publica,ORG
39177,Mõõdukas,ORG
39183,Reformierakond,ORG
39190,Taagepera,PER
39192,Res Publica,ORG
39196,Keskerakond,ORG
39200,Euroopa Liidu,ORG
39206,Rahvaliit,ORG
39207,Isamaa,ORG
39208,Mõõdukas,ORG
39210,Taani,LOC
39211,Rootsi,LOC
39216,keskerakond,ORG
39219,reformierakond,ORG
39229,Res Publica,ORG
39231,Reformierakond,ORG
39234,Savisaar,PER
39235,Mõõdukas,ORG
39237,Keskerakond,ORG
39238,Edgar Savisaar,PER
39242,Mõõdukas,ORG
39249,Savisaar,PER
39251,Võsu,LOC
39254,mõõdukas,ORG
39262,Keskerakond,ORG
39263,BNS,ORG
39264,Mõõduka,ORG
39272,Ssavisaar,PER
39276,Reformierakond,ORG
39283,Mõõduka,ORG
39289,Savisaar,PER
39294,Mõõdukas,ORG
39303,Mõõdukatel,ORG
39309,Savisaar,PER
39310,Keskerakond,ORG
39325,Mõõdukas,ORG
39333,Mõõduka,ORG
39349,sotsiaalministeerium,ORG
39357,Mõõdukas,ORG
39359,Eiki Nestor,PER
39372,Mõõduka,ORG
39404,Mõõduka,ORG
39417,rüütel,PER
39433,Juhan Partsiga,PER
39437,Arnold Rüütel,PER
39439,Postimees,ORG
39454,Eesti,LOC
39456,Soome,LOC
39472,Lennart,PER
39473,Meri,PER
39497,Võru,LOC
39498,Mait Klaassen,PER
39511,Res Publica,ORG
39512,Reformierakond,ORG
39522,Res Publica,ORG
39523,rahvaliit,ORG
39525,Reformierakond,ORG
39543,Savi,PER
39544,europarlament,ORG
39547,Eesti,LOC
39548,Euroopa parlament,ORG
39549,Toomas Savi,PER
39553,europarlament,ORG
39558,Euroopa parlament,ORG
39561,Strasbourg,LOC
39563,Sav,PER
39564,BNS,ORG
39573,Brüssel,LOC
39574,Euroopa parlament,ORG
39575,Hans-Gert Pöttering,PER
39579,Pöttering,PER
39588,europarlament,ORG
39601,Hispaania,LOC
39603,Suurbritannia,LOC
39606,STT .,ORG
39607,Savi,PER
39638,STT,ORG
39645,Reformierakond,ORG
39646,Sav,PER
39647,Keskerakond,ORG
39648,Peeter Kreitzberg,PER
39650,Euroopa parlament,ORG
39652,Eesti,LOC
39654,europarlament,ORG
39659,Euroopa parlament,ORG
39662,EL,ORG
39666,Euroopa Komisjon,ORG
39667,Romano Prodi,PER
39670,Euroopa keskpank,ORG
39671,Jean-Claude Trichet,PER
39672,Euroopa,LOC
39674,Europol,ORG
39678,Itaalia,LOC
39680,Carmen kass,PER
39683,Brit,LOC
39684,Vogue,ORG
39686,Carmen kass,PER
39696,kass,PER
39704,Mercedes,PER
39708,Eesti Ekspress,ORG
39717,Karolina Kurkova,PER
39743,Pärnumaa,LOC
39744,Are vald,LOC
39745,Kurena küla,LOC
39748,Sinaida,PER
39758,Ida-Virumaa,LOC
39759,Toila vald,LOC
39760,Tallinn,LOC
39761,Narva,LOC
39767,Gulnur,PER
39777,Mihhail,PER
39783,Venjamin,PER
39787,Kohtla-Järve linnahaigla .,ORG
39791,Lääne-Virumaa,LOC
39792,Rakvere vald,LOC
39793,Rakvere,LOC
39794,Haljala,LOC
39800,Eve,PER
39812,Helar,PER
39818,Maire,PER
39822,Rakvere haigla .,ORG
39826,Võrumaa,LOC
39827,Võru vald,LOC
39828,Tallinn,LOC
39829,Tartu,LOC
39830,Võru,LOC
39831,luhamaa,LOC
39837,Kaido,PER
39845,Tarmo,PER
39855,Jõgevamaa,LOC
39856,Puurmann vald,LOC
39857,Tallinn,LOC
39858,Tartu,LOC
39859,Võru,LOC
39860,luhamaa,LOC
39866,Sirje,PER
39881,Ida-Tallinn keskhaigla,ORG
39885,Isamaaliit,ORG
39893,riigikogu,ORG
39899,Isamaaliit,ORG
39904,Delfi riigikogu,ORG
39910,riigikogu,ORG
39915,Riigikogu,ORG
39919,Res Publica,ORG
39927,Isamaaliit,ORG
39944,Res Publica,ORG
39946,Tarmo Leinatamm,PER
39958,Delfi Res Publica,ORG
39961,Isamaaliit,ORG
39978,Putin,PER
39979,Powellile,PER
39981,Moskva,LOC
39982,Washington,LOC
39991,Vene,LOC
39992,Vladimir Putin,PER
39994,USA,LOC
39995,Colin Powell,PER
39998,Putin,PER
40000,Venemaa,LOC
40001,USA,LOC
40018,Venemaa,LOC
40019,USA,LOC
40024,Putin,PER
40026,Vene-USA,LOC
40043,Putin,PER
40044,RIA Novost,ORG
40046,Powell,PER
40049,Moskva,LOC
40050,Washington,PER
40067,Powell,PER
40069,EL,ORG
40071,Euroopa Komisjon,ORG
40073,Jacques Delors,PER
40078,Euroopa Liidu,ORG
40079,Ida-Euroobas,LOC
40096,Delors,PER
40097,Belgia,LOC
40098,De morgen,ORG
40099,Ida-Euroobas,LOC
40100,Poola,LOC
40101,Tšehh,LOC
40102,Ungari,LOC
40103,Slovakkia,LOC
40104,Sloveenia,LOC
40105,Eesti,LOC
40106,Läti,LOC
40107,Leedu,LOC
40108,Vahemeremaa Küpros,LOC
40109,Malta,LOC
40110,EL,LOC
40113,Euroopa komisjon,ORG
40119,Delors,PER
40135,Reijo Kemppinen,PER
40137,prantsuse,LOC
40138,Delors,PER
40140,EL,ORG
40144,Ida-Euroobas,LOC
40150,prantsuse,LOC
40151,Francois,PER
40152,Mitterrand,PER
40154,Berliin,LOC
40156,Euroopa,LOC
40190,Delors,PER
40191,EL,ORG
40194,Euroopa Liit,LOC
40205,punane meri Egiptus,LOC
40206,Flash Airline,ORG
40212,BBC .,ORG
40218,Šveits,LOC
40235,BBC News Online,ORG
40239,Euroopa,LOC
40245,Flash Airlines,ORG
40249,Euroopa .,LOC
40252,BBC,ORG
40254,Brit valitsus,ORG
40260,Sierra Leone,LOC
40261,Kongo,LOC
40264,Bosnia,LOC
40269,Arnold Rüütel,PER
40271,Kadriorg,ORG
40274,Eesti vabariik,LOC
40283,Eesti,LOC
40308,Eesti,LOC
40309,Euroopa,LOC
40316,Eesti,LOC
40319,Unesco,ORG
40323,Kihnu,LOC
40325,Eesti,LOC
40329,maarjamaa,LOC
40332,USA,LOC
40334,Eesti,LOC
40335,NATO,ORG
40337,Georg Allen,PER
40338,Joseph R. Biden,PER
40339,Hispaania,LOC
40340,Euroopa,LOC
40342,Eesti,LOC
40343,EL,ORG
40345,Ramon de Miguel Egea,PER
40346,USA,LOC
40348,Eesti,LOC
40349,NATO,ORG
40351,Madeleine Albright,PER
40352,NATO,ORG
40354,Eesti,LOC
40355,NATO,ORG
40357,Georg Robertson,PER
40358,Iirimaa,LOC
40359,Euroopa,LOC
40361,Eesti,LOC
40362,EL,ORG
40364,Dick Roche,PER
40371,Ülo Nugis,PER
40376,Toomas Hendrik Ilves,PER
